genome1	genome2	blastANI
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.04
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.5478
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	80.8632
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	83.1738
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.3718
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.5025
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.5001
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	80.7163
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.3147
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	82.817
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000716335.1_ASM71633v1_genomic.fna	81.3887
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000717745.1_ASM71774v1_genomic.fna	82.5952
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	81.2643
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	80.8311
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	81.221
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	80.9313
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	81.2349
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.7962
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	80.9775
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	80.9059
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.3126
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	80.9774
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.0636
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	80.2017
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.2242
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.2491
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.002
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	80.8511
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.2204
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	80.0495
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.0322
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	84.8027
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.9507
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.9704
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	81.3504
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.2765
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.7754
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.2506
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.3018
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.3289
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.905
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.2498
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.1847
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.8475
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2818
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	86.755
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1568
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.8398
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0997
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000717745.1_ASM71774v1_genomic.fna	81.4536
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	82.4489
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	81.5695
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	81.865
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	82.1639
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	82.0955
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.5638
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	82.018
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	82.0655
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	83.1403
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.8488
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	82.205
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.6541
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.0451
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	82.0169
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.771
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.9793
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	82.3136
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	80.0148
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.5948
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.4854
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.8586
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.6738
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.9568
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	82.1347
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.5451
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.8472
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	82.2654
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.8288
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.3571
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	82.3032
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.9958
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.6055
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.4146
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.545
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	82.28
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.9285
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.7664
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	81.4673
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	80.6456
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	81.0078
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	81.004
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	81.1087
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.7446
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.2154
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.1314
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.2764
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	80.9191
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.1936
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.7233
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.3458
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.2393
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	80.8976
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.0791
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.1062
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	80.2781
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	80.8296
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	83.2797
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.8623
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.7887
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	81.1235
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	80.9264
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.713
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.4366
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.267
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.4186
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.1111
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.2298
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.1466
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.8797
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2604
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	83.0905
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1442
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.908
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.9111
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	81.0932
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	81.5037
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	87.7951
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	81.3621
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.5109
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.9129
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.9211
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	82.576
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.3747
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	89.7238
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.6996
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.0744
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.9362
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.549
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.5752
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	90.3796
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.8913
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.2607
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.4456
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	84.205
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.3049
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.8011
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.7009
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.2129
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.7826
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	89.5946
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.8833
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.1316
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	89.8576
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.537
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.281
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2757
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.446
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	89.9385
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.5173
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.3445
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	83.6326
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	80.9623
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	84.4853
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	80.6839
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	80.9381
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.0152
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.5008
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	84.0948
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	80.9777
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.3097
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.4915
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.0186
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	84.1433
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	83.7523
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.1239
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.3713
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	83.8022
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.9282
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.84
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.712
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.1519
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	80.759
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.5635
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.1715
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.1766
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.3695
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.9407
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.1029
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	84.3941
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.7736
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.6855
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.6291
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.0704
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.7084
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.8238
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	80.9845
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	84.7731
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.041
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.2355
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.128
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.8074
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	85.5225
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.2424
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.5807
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.6348
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.1975
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	84.3346
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	83.1574
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.2039
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.6665
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	86.8695
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.12
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.747
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.0891
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.5805
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.2576
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.333
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.1866
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.2695
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.7218
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.0217
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.3405
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	87.0205
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.5008
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.044
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.1143
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1314
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.1022
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	86.8995
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	81.2719
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.2209
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.5617
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.6287
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	82.0994
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.1868
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001427565.1_Root63_genomic.fna	88.7376
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.4403
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.6439
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.6133
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.0463
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.3275
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	88.607
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.691
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.0508
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.2158
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	84.038
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.1421
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.6271
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.5161
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.0516
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.5809
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	88.3114
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.4586
