genome1	genome2	orthoANIu
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.9264
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.5813
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	77.7691
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.8654
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	82.3154
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.4904
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.055
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	77.6436
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.2178
GCF_000367365.1_ASM36736v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.3478
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000716335.1_ASM71633v1_genomic.fna	78.4683
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000717745.1_ASM71774v1_genomic.fna	80.6105
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	78.187
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	77.4973
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	78.1713
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	77.9101
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	78.0549
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.8221
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.033
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	77.9296
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.026
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	77.7778
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	77.8465
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	77.3547
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.8121
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	77.9306
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	77.9168
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	77.6865
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.0321
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.8217
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	77.8514
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	83.3243
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.6513
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	79.0769
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	78.4014
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.487
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.6349
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.3272
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.0075
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.7545
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.7592
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.044
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.2477
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.5743
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.7276
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	85.6103
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	77.8018
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.9008
GCF_000695235.1_ASM69523v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.8885
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000717745.1_ASM71774v1_genomic.fna	78.9158
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	80.1017
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	78.9484
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	79.2014
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	79.8164
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	79.3759
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.3728
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	79.3198
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	79.2524
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	80.9634
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.9079
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	79.8042
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.8057
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.8115
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	79.2259
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	79.0538
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	79.4213
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	79.978
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.5945
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	79.0375
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.5197
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	79.4828
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.7197
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.9015
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	79.52
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	79.0629
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.9714
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	79.7986
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.6586
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.013
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.8254
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	79.4255
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.9653
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3108
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.5425
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.6803
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	79.1699
GCF_000716335.1_ASM71633v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.095
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000719655.1_ASM71965v1_genomic.fna	78.571
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	77.7402
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	78.2263
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	78.0637
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	78.1335
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.8271
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.0744
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	77.8877
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.2315
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	77.7686
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.0726
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	77.0369
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	77.0443
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.0726
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.2195
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.1271
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.4746
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.8865
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	77.866
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.1042
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.8331
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.8079
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	78.6998
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.6362
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.7255
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.9553
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.3036
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.9159
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.0646
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.347
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.4061
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.8381
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.5903
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0188
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.1816
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.976
GCF_000717745.1_ASM71774v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.8558
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000721105.1_ASM72110v1_genomic.fna	78.2167
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	78.7499
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	86.5091
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	78.7529
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.3033
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.93
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	78.8076
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	79.746
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.2245
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	88.7117
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.7585
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.9099
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	79.0087
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.7302
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.7597
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	89.2449
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.4703
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.4719
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.3023
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	82.4258
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.2521
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.6997
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.863
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.426
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.6802
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	88.6305
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.5941
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.6268
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	88.8681
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.4684
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.5863
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3566
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.2088
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	88.6656
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.6681
GCF_000719655.1_ASM71965v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.5792
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_000721435.1_ASM72143v1_genomic.fna	82.3004
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	78.0725
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	83.3008
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	77.5117
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	77.9901
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	77.9213
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.5105
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	82.2555
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.0944
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.2486
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.1139
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	77.7167
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	82.8217
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	82.3161
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.3967
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	75.7743
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	82.4794
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.6042
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.0401
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.5014
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.1522
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.6628
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.5433
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.7976
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.2996
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.0864
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.91
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.511
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	83.2483
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.8194
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.7944
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.483
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.2156
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.5254
GCF_000721105.1_ASM72110v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	82.5134
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_000725705.1_Doro.v1.0_genomic.fna	78.4688
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	83.1589
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.0753
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.58
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	78.2373
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.8258
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	83.9195
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.4749
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.8142
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.6773
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.3759
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	82.9261
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.4312
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.6255
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.4793
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	86.3175
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.8559
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.0076
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.3457
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.4996
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.2748
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.0412
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.0533
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.5875
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.7013
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.263
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.6301
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	86.3117
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.2655
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3278
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.7176
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.3024
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.6501
GCF_000721435.1_ASM72143v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	86.1194
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001013905.1_sleC34_genomic.fna	78.4514
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	77.8677
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.7383
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	78.6063
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	79.48
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.1148
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001427565.1_Root63_genomic.fna	87.7445
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.462
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.3532
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.7571
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.4542
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.7221
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	87.7262
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.1622
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.2355
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.1278
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	82.6152
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.2721
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5037
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.7693
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.1371
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.4857
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	87.3077
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.1089
